userid,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
control7,0.849770947592333,0.413099839584902,0.894455658039078,0.527597889769822,0.276726297335699,0.34323791321367,0.89214251213707,0.927470283582807,0.329051354667172,0.923330823192373,0.0779265412129462,0.251298409188166,0.971091190353036,0.197359978454188,0.669909704709426,0.724299087421969,0.226026577875018,0.161294091260061,0.797160821035504,0.053272076882422,0.858139862306416,0.202854374656454,0.0282949113752693,0.277396687772125
control8,0.328496442874894,0.214146091602743,0.667322622612119,0.0296641883905977,0.337243588874117,0.21606397558935,0.315061871660873,0.176737002795562,0.485892682569101,0.344659310765564,0.709487469401211,0.85121141304262,0.158114051213488,0.859538728836924,0.68710800469853,0.0265674500260502,0.729286399437115,0.359057693975046,0.0259592353831977,0.0578243597410619,0.866178626194596,0.55811154935509,0.196168149355799,0.845269879093394
control9,0.0450090193189681,0.383933228906244,0.732947311596945,0.886916426708922,0.30996369686909,0.461987392278388,0.975011915434152,0.473223191220313,0.968626829562709,0.0335490931756794,0.808073854306713,0.449614815181121,0.114698166958988,0.64548952691257,0.328686073888093,0.468733345158398,0.687268788460642,0.0285078561864793,0.575333915185183,0.306609509279951,0.262458740966395,0.0549067938700318,0.689634174574167,0.662805411964655
condition1,0.22251627384685,0.575761671178043,0.273892345372587,0.701626337366179,0.98004546109587,0.00784654542803764,0.201884461333975,0.0101536484435201,0.546457425225526,0.820026153232902,0.28074682992883,0.845489355269819,0.306265375111252,0.561952460790053,0.0087243146263063,0.334494765615091,0.461714334087446,0.616730449255556,0.36716880579479,0.717882905388251,0.272963360650465,0.958482299931347,0.872085751965642,0.152599982684478
condition10,0.395443569170311,0.562589870765805,0.61890760040842,0.563406147295609,0.867352621862665,0.23424997087568,0.183823033003137,0.6665711523965,0.758736570831388,0.291547935688868,0.228133105207235,0.812887472566217,0.585236056474969,0.324421851430088,0.782836586469784,0.0997898962814361,0.164970816811547,0.844624830875546,0.609988188138232,0.675365024013445,0.542314844671637,0.770905428333208,0.176619336474687,0.568995175650343
condition11,0.961352672893554,0.12676919484511,0.0586105082184076,0.679092613281682,0.578245999058709,0.153956373455003,0.87579858652316,0.228328480850905,0.0518520534969866,0.186683549545705,0.619707875186577,0.0552052489947528,0.403064645826817,0.223234894685447,0.77245553676039,0.34150604903698,0.346300608711317,0.903453995939344,0.283502554520965,0.184244746807963,0.783615112770349,0.269772484665737,0.447089668596163,0.761242788750678
condition12,0.987360485363752,0.000535368686541915,0.488416109466925,0.45054670679383,0.946223435923457,0.512931458186358,0.735621638363227,0.812893732683733,0.45828320691362,0.568192122038454,0.459176870528609,0.993083046283573,0.851518328534439,0.533241983037442,0.257826847489923,0.191670572385192,0.836647370131686,0.217531249625608,0.942230985732749,0.611252525588498,0.29474207921885,0.910680897301063,0.347951327217743,0.608413598733023
condition13,0.739454648457468,0.890642986632884,0.621221553301439,0.137703277170658,0.883077651029453,0.476649886230007,0.46292474376969,0.0138724416028708,0.514282139949501,0.78718873555772,0.46533607528545,0.138275107834488,0.471309689572081,0.577646961901337,0.642151095438749,0.228872385574505,0.811849253484979,0.697055795462802,0.921736950986087,0.885969588300213,0.697979612043127,0.680155755020678,0.53222372638993,0.0366406661923975
condition14,0.541491029085591,0.605410691583529,0.130376544082537,0.846391964238137,0.775187136605382,0.182350622024387,0.382223462918773,0.478310625068843,0.221666699275374,0.744297882774845,0.967863957164809,0.748410627711564,0.757726070703939,0.490781952859834,0.386615533614531,0.646981034427881,0.733855889644474,0.494198791217059,0.638626925647259,0.515943287406117,0.891997346421704,0.417421754682437,0.562467912910506,0.149079135619104
condition15,0.981331770541146,0.902715820353478,0.608266629045829,0.66921779490076,0.466851635603234,0.701383791863918,0.151213419623673,0.28775595757179,0.482623462798074,0.716578820720315,0.74859981611371,0.760376998223364,0.724317448213696,0.885214007692412,0.630630472907797,0.754670327529311,0.407101916149259,0.856260572560132,0.274990790290758,0.936967874644324,0.156791312620044,0.449071811977774,0.47467158944346,0.597245770739391
condition16,0.974544838536531,0.402507442282513,0.208208853378892,0.438075915910304,0.0252097330521792,0.923646561568603,0.00710817705839872,0.52339172991924,0.690786486491561,0.671888853423297,0.692597401561216,0.390958207659423,0.383645018097013,0.969955183798447,0.0262658984865993,0.387333537684754,0.183977093547583,0.367475771578029,0.0950962947681546,0.409096575109288,0.222451575566083,0.220796356908977,0.878573727561161,0.750547852832824
condition17,0.138188232434914,0.628212679177523,0.0663057274650782,0.280906964326277,0.911536993226036,0.642935576150194,0.609790253452957,0.85994654125534,0.807308997260407,0.460713835898787,0.895521318074316,0.773444384802133,0.348713468993083,0.146411054534838,0.857436946593225,0.289200094062835,0.350224454188719,0.0469992125872523,0.0767931644804776,0.391195968259126,0.137726662447676,0.262871876126155,0.754263267386705,0.883640611544251
condition18,0.395443569170311,0.562589870765805,0.61890760040842,0.563406147295609,0.867352621862665,0.23424997087568,0.183823033003137,0.6665711523965,0.758736570831388,0.291547935688868,0.228133105207235,0.812887472566217,0.585236056474969,0.324421851430088,0.782836586469784,0.0997898962814361,0.164970816811547,0.844624830875546,0.609988188138232,0.675365024013445,0.542314844671637,0.770905428333208,0.176619336474687,0.568995175650343
condition19,0.15654723951593,0.730749656911939,0.856772023253143,0.254438773496076,0.395397432381287,0.495195379946381,0.425399601226673,0.973716172855347,0.234810663387179,0.0385191673412919,0.578501654788852,0.274112895363942,0.676856549223885,0.443633937742561,0.923155022319406,0.525345880771056,0.444939361419529,0.791778688784689,0.564546097768471,0.00292111840099096,0.0820641536265612,0.248560403008014,0.420400783186778,0.70201804372482
condition2,0.71438063797541,0.707056000363082,0.999686164548621,0.0149138057604432,0.160382580244914,0.432514684041962,0.65618933015503,0.304098064312711,0.0254603018984199,0.423905564937741,0.35035654110834,0.0932577748317271,0.24123288760893,0.922959770308807,0.853590820915997,0.659534554230049,0.728560394141823,0.0740943171549588,0.0324530869256705,0.0343073836993426,0.55346626159735,0.13905580015853,0.673508694162592,0.0299913461785764
condition20,0.447824298404157,0.525173358619213,0.238683045143262,0.68543661525473,0.504687119740993,0.453283434733748,0.285322590032592,0.396536917192861,0.810286824824288,0.087310244794935,0.856006545713171,0.294971565715969,0.199682220816612,0.100620975252241,0.898280699038878,0.987834554398432,0.776808639056981,0.146026397822425,0.610462997108698,0.188095146790147,0.711193561553955,0.577806970803067,0.999038623413071,0.951236389344558
condition21,0.105272757355124,0.84628438251093,0.85863031540066,0.145390415331349,0.111829440342262,0.165796976303682,0.274428948760033,0.863458428531885,0.379258827771991,0.557083138963208,0.208044718252495,0.724501762539148,0.705197551986203,0.0445131631568074,0.0146785816177726,0.142161751864478,0.821020373608917,0.00416217418387532,0.568879896076396,0.538999004289508,0.28782581561245,0.117783757625148,0.679085205309093,0.400288694305345
condition22,0.0911131480243057,0.864268969045952,0.899478083010763,0.841783087234944,0.557452721754089,0.412852545967326,0.657492753351107,0.413579492596909,0.970489590195939,0.415917095961049,0.726251602405682,0.909956382354721,0.128115267725661,0.421796676469967,0.555165915051475,0.321357201086357,0.313585922122002,0.823058078531176,0.546153981704265,0.414400840876624,0.966376444324851,0.739339410793036,0.146721428725868,0.70635184715502
condition23,0.326132998568937,0.189650759100914,0.288352937204763,0.98412720579654,0.285173720680177,0.860598201630637,0.131397718098015,0.302459821337834,0.826249058358371,0.236784669337794,0.427909245947376,0.639438227750361,0.132601587567478,0.820889082038775,0.50179100735113,0.357972849160433,0.118821121752262,0.780228684423491,0.0972947326954454,0.186103307176381,0.981352199334651,0.0640315429773182,0.3422885783948,0.700218804646283
condition3,0.948761880397797,0.795071587432176,0.791420218534768,0.926869982853532,0.363956094486639,0.79249519854784,0.952950240345672,0.163743805140257,0.20624267286621,0.55057604983449,0.46485382411629,0.756151370471343,0.130309127736837,0.321651726262644,0.210014377254993,0.643261442426592,0.0944510479457676,0.575275796465576,0.437454509548843,0.735907136462629,0.387352437712252,0.69110771571286,0.346438210690394,0.201572670834139
condition4,0.272964640753344,0.993223580298945,0.0686319682281464,0.919525633566082,0.706767215626314,0.710553772049025,0.529183898353949,0.558089758967981,0.853431259049103,0.884186640614644,0.481946677435189,0.0341011134441942,0.0608683936297894,0.210671181790531,0.309457425028086,0.48411314911209,0.0332112025935203,0.108328109141439,0.203240574570373,0.0100962859578431,0.112284959293902,0.0790492745582014,0.271338483784348,0.651656505651772
condition5,0.919027561321855,0.740933858091012,0.567891281563789,0.0773420734331012,0.733293574536219,0.690792002948001,0.0362101546488702,0.473502090433612,0.0142599982209504,0.0244464843999594,0.659709646599367,0.542942396365106,0.994792543817312,0.239465438760817,0.170982202747837,0.582106264075264,0.48598684836179,0.638701618649065,0.682447836268693,0.646860662149265,0.460088601801544,0.717033650260419,0.317699633305892,0.317477890755981
condition6,0.856574345380068,0.877663699444383,0.997203230625018,0.497578423237428,0.233465300407261,0.296895639039576,0.78037142730318,0.842537435004488,0.744934411020949,0.671236430993304,0.539826252730563,0.0963224219158292,0.707853067666292,0.950696017825976,0.515948097920045,0.37669065897353,0.805316576967016,0.188307428266853,0.438950354699045,0.759365367004648,0.147175209596753,0.64581484766677,0.0582422392908484,0.591282392386347
condition7,0.545350584900007,0.845648178597912,0.764409970724955,0.88865187135525,0.111899801529944,0.59949799766764,0.475806694477797,0.216397297102958,0.861110709374771,0.756631441880018,0.161337154218927,0.424953649984673,0.263598808087409,0.913437533657998,0.0315325343981385,0.195144739467651,0.511986473575234,0.12858474184759,0.718770659761503,0.125699075637385,0.388601658865809,0.28461301070638,0.253919660812244,0.317058711778373
condition8,0.638914618175477,0.170138656161726,0.990937848808244,0.310021705692634,0.265368785476312,0.805958532495424,0.443010123213753,0.349708819529042,0.98865854460746,0.751950536388904,0.107929918216541,0.253382216673344,0.355801520636305,0.273601612076163,0.805289655458182,0.596882034791633,0.993134014308453,0.421811991604045,0.626533621223643,0.517156780464575,0.619403490796685,0.074815311934799,0.0869173242244869,0.261494574835524
condition9,0.893595815636218,0.494037565775216,0.135125276399776,0.99636947340332,0.270668323850259,0.67965314607136,0.642158611677587,0.929801751160994,0.464874624507502,0.534993272973225,0.448162750108168,0.524482179433107,0.218096300261095,0.122114855097607,0.764475797535852,0.665680158650503,0.359112201491371,0.828696918906644,0.847087763017043,0.836029206169769,0.707262325799093,0.654062771704048,0.511040398385376,0.439773254562169
