userid,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
control25,0.988413829822093,0.016501611797139,0.437899623764679,0.952796262688935,0.129586917115375,0.148315663682297,0.964472352759913,0.863807466346771,0.753941959934309,0.566455845488235,0.955830786144361,0.455042619258165,0.21963161835447,0.905354039045051,0.0896796202287078,0.49469192023389,0.74846822116524,0.224714060314,0.999904823722318,0.989546664757654,0.637386976974085,0.234390573808923,0.417924036970362,0.438582913484424
control26,0.795829736627638,0.956907274434343,0.22503562644124,0.755772965028882,0.727093073073775,0.0405147455167025,0.692199208308011,0.282327393069863,0.3099422713276,0.515254430705681,0.84748451737687,0.481434071902186,0.170444164425135,0.85098424134776,0.370208513224497,0.950982889393345,0.0402691040653735,0.580867461161688,0.0353230808395892,0.854828441748396,0.73035066225566,0.715025019831955,0.180567163508385,0.575090414145961
control27,0.81869831494987,0.61506437859498,0.00804333714768291,0.553532783640549,0.35860820976086,0.228694425430149,0.925053329905495,0.552089171251282,0.552527087507769,0.18428899301216,0.0177174741402268,0.936735885450616,0.0755016321782023,0.651892896974459,0.0987197677604854,0.718621468869969,0.547308664070442,0.147384788375348,0.70493786688894,0.917586632771417,0.339706202503294,0.182793574407697,0.586337053216994,0.162681361427531
control28,0.804065009811893,0.943688870407641,0.915239806519821,0.353363202651963,0.317910028854385,0.681970053352416,0.381168849766254,0.485405161976814,0.913376401877031,0.740118294721469,0.274913382949308,0.191181337228045,0.685889835003763,0.737022775458172,0.783281102310866,0.226585060125217,0.734670544741675,0.585791337303817,0.769733180291951,0.615824467735365,0.22585994633846,0.256073663942516,0.412244334351271,0.000807437347248197
control29,0.169346146984026,0.349843560718,0.0644967637490481,0.210878413403407,0.442921681562439,0.9730732915923,0.607448796276003,0.948810615111142,0.0950605317484587,0.363106756471097,0.245424223598093,0.0469053676351905,0.0316504831425846,0.267830935306847,0.578182141995057,0.915065967710689,0.510295947082341,0.496043204795569,0.206786410184577,0.335174969164655,0.249732316937298,0.305478203576058,0.44289639685303,0.950898133218288
control3,0.438518475275487,0.930952633265406,0.524385891156271,0.160786611493677,0.151102558942512,0.564794298261404,0.492193828802556,0.99799452512525,0.448289512423798,0.0563260279595852,0.902772908797488,0.934559350600466,0.92029549414292,0.725480732508004,0.470579947112128,0.5787148848176,0.331758312648162,0.753306049155071,0.306055256864056,0.93496500258334,0.585614057723433,0.476936506573111,0.0188136219512671,0.648655251599848
control30,0.759283980354667,0.0878575567621738,0.728824730496854,0.861718569183722,0.837980100885034,0.231901678256691,0.013694487279281,0.0665064086206257,0.279173264512792,0.444258013507351,0.385234742192551,0.113165417686105,0.426231366116554,0.314360231161118,0.349523351993412,0.694807501742616,0.920196132268757,0.941119061550125,0.372927895514295,0.168697535758838,0.810806760564446,0.767515626270324,0.168387265177444,0.250375805189833
control31,0.984266861807555,0.0197722564917058,0.226233022054657,0.674973016371951,0.961517631774768,0.653863304760307,0.732381138019264,0.0105781001038849,0.205752494512126,0.538600351428613,0.0576353948563337,0.224748045438901,0.245395687641576,0.885444897925481,0.346739972941577,0.200749705778435,0.186939919367433,0.963289263658226,0.489397763507441,0.219942426774651,0.653767026029527,0.668061606353149,0.206360118696466,0.430788827128708
control32,0.0774219301529229,0.245672390563414,0.00533536821603775,0.338610640028492,0.728006003191695,0.438279601745307,0.636409339495003,0.942065054085106,0.201500367838889,0.305984623963013,0.00341355614364147,0.901321109617129,0.437932998174801,0.464345689397305,0.22125677508302,0.529923964757472,0.873992127599195,0.67044698423706,0.185287780128419,0.800368662457913,0.657352078473195,0.330740806879476,0.348675786051899,0.964730177307501
control4,0.0154814147390425,0.853614144725725,0.410792609443888,0.224621118977666,0.833107866579667,0.896778988884762,0.0199419804848731,0.367368177045137,0.780127379810438,0.896953173913062,0.795680501265451,0.93007924943231,0.296998306410387,0.528149034827948,0.795917607611045,0.864445173414424,0.0515390688087791,0.78264418663457,0.434665462933481,0.137071564095095,0.568784926552325,0.968177110422403,0.0783754116855562,0.492104106349871
control5,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control6,0.440566890407354,0.0614424645900726,0.33538766647689,0.712085313396528,0.635147619759664,0.463887595338747,0.531317504355684,0.482383396476507,0.371928579639643,0.825640821596608,0.563795643858612,0.623653364600614,0.962618469027802,0.960266564739868,0.691998800961301,0.682668072171509,0.499895894201472,0.240006866166368,0.964371445588768,0.280433014966547,0.744841496925801,0.949119668221101,0.98652819939889,0.84064151905477
control7,0.00849712686613202,0.370659712236375,0.00557560822926462,0.559857628773898,0.73419295088388,0.486396886175498,0.405655233887956,0.179787903092802,0.424875391414389,0.354070293251425,0.477256538812071,0.108400871744379,0.0502717746421695,0.54219045303762,0.367855790769681,0.235680603887886,0.668621657183394,0.751664587995037,0.536422969773412,0.756134795024991,0.447038674494252,0.985563433263451,0.697122490499169,0.662514279829338
control8,0.388580910861492,0.549134745262563,0.856634409632534,0.0177210906986147,0.1671413842123,0.797233072575182,0.860363727901131,0.107146495953202,0.905289750546217,0.5554495297838,0.451319667743519,0.437248282134533,0.432762467302382,0.176070329733193,0.566718582762405,0.486135988729075,0.268375832587481,0.745354267768562,0.892438373761252,0.593555210158229,0.71209309133701,0.383698501624167,0.628990853903815,0.000619374448433518
control9,0.275218365946785,0.0762298766057938,0.160675677470863,0.583330638241023,0.824511891230941,0.806805575499311,0.245143417734653,0.0886482642963529,0.0696178565267473,0.315284360432997,0.592484871856868,0.629803105257452,0.0644254367798567,0.30037115723826,0.80836123181507,0.302893351530656,0.971679765731096,0.458253853488714,0.428089980268851,0.676156651228666,0.227886441862211,0.233152854023501,0.346020017983392,0.578967141686007
condition1,0.735442561097443,0.705113088944927,0.0185442757792771,0.400794491171837,0.831497238250449,0.8233149102889,0.334317009663209,0.611229171277955,0.924632631707937,0.350355830509216,0.502185503020883,0.362046847119927,0.71996154775843,0.214006669120863,0.374674420105293,0.992217866471037,0.273258430883288,0.47440501046367,0.828758558258414,0.50485999812372,0.0970897222869098,0.624123256886378,0.356329227332026,0.355507464148104
condition10,0.622558523435146,0.0264976676553488,0.804629639722407,0.63559180451557,0.563183052930981,0.472059737192467,0.336196316406131,0.988604678539559,0.458907140186056,0.149512985255569,0.469062740681693,0.507797187427059,0.961241560056806,0.792656831908971,0.954646192025393,0.516356281703338,0.184767826227471,0.335707317572087,0.426011696225032,0.149515773169696,0.661807477939874,0.311419007601216,0.343381843296811,0.0647745856549591
condition11,0.298881699563935,0.646572630852461,0.48797002597712,0.978035513777286,0.0421403844375163,0.176322975195944,0.0337612912990153,0.0375333433039486,0.341769523220137,0.447498354362324,0.0578143135644495,0.192881399998441,0.53098986367695,0.164220101432875,0.388565217377618,0.842031956650317,0.373700513737276,0.969833029434085,0.708974255481735,0.1214393384289,0.271894845645875,0.564221817767248,0.617773020640016,0.0414646677672863
condition12,0.735442561097443,0.705113088944927,0.0185442757792771,0.400794491171837,0.831497238250449,0.8233149102889,0.334317009663209,0.611229171277955,0.924632631707937,0.350355830509216,0.502185503020883,0.362046847119927,0.71996154775843,0.214006669120863,0.374674420105293,0.992217866471037,0.273258430883288,0.47440501046367,0.828758558258414,0.50485999812372,0.0970897222869098,0.624123256886378,0.356329227332026,0.355507464148104
condition13,0.735442561097443,0.705113088944927,0.0185442757792771,0.400794491171837,0.831497238250449,0.8233149102889,0.334317009663209,0.611229171277955,0.924632631707937,0.350355830509216,0.502185503020883,0.362046847119927,0.71996154775843,0.214006669120863,0.374674420105293,0.992217866471037,0.273258430883288,0.47440501046367,0.828758558258414,0.50485999812372,0.0970897222869098,0.624123256886378,0.356329227332026,0.355507464148104
condition14,0.458022593287751,0.972633743193001,0.970001465873793,0.841607741080225,0.963341409573331,0.71349419048056,0.751827304949984,0.0585621623322368,0.0395659536588937,0.118749890476465,0.204888961277902,0.351103706751019,0.96178912348114,0.662964248796925,0.0617378512397408,0.114729444030672,0.147357583977282,0.815912549383938,0.301916652126238,0.793109165271744,0.298271054401994,0.590422736248001,0.466620902530849,0.686127655906603
condition15,0.735442561097443,0.705113088944927,0.0185442757792771,0.400794491171837,0.831497238250449,0.8233149102889,0.334317009663209,0.611229171277955,0.924632631707937,0.350355830509216,0.502185503020883,0.362046847119927,0.71996154775843,0.214006669120863,0.374674420105293,0.992217866471037,0.273258430883288,0.47440501046367,0.828758558258414,0.50485999812372,0.0970897222869098,0.624123256886378,0.356329227332026,0.355507464148104
condition16,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition17,0.299202400725335,0.878531219204888,0.582514517242089,0.501449349103495,0.101457714103162,0.671662951121107,0.375221437076107,0.625177930807695,0.280612019589171,0.964617422781885,0.663913713069633,0.623376859817654,0.461149165173993,0.844930886290967,0.0902367800008506,0.15516147040762,0.543482915265486,0.859298393828794,0.334875734755769,0.337664011400193,0.525072382530198,0.409638802055269,0.306838708231226,0.628843394108117
condition18,0.657072017667815,0.979030324611813,0.480656601022929,0.187479231040925,0.142991761676967,0.615294796181843,0.96163899358362,0.514896554639563,0.359354882501066,0.0254535665735602,0.460029038600624,0.798979263287038,0.250773176318035,0.480014216387644,0.0360931879840791,0.617405473254621,0.133314541773871,0.00206140638329089,0.688931483076885,0.837785988114774,0.384421123657376,0.197770634898916,0.77424647915177,0.435148103628308
condition19,0.613138453802094,0.314572173403576,0.543636582326144,0.731977477669716,0.185984601499513,0.71359958476387,0.997781286714599,0.740300775272772,0.0253251197282225,0.895162870176136,0.498024767730385,0.84665393200703,0.719619466457516,0.207968027563766,0.928394606336951,0.211344050941989,0.473261446226388,0.832990657771006,0.250912982970476,0.742749619530514,0.150198577204719,0.97014533332549,0.865221424028277,0.76910968660377
condition2,0.518621491035447,0.805084988009185,0.705791784683242,0.896581181557849,0.0661122596357018,0.0708873369731009,0.93034867499955,0.86815217975527,0.730870101368055,0.557696338975802,0.099634243408218,0.483843420399353,0.568075285525993,0.347856180742383,0.459797489689663,0.461812127847224,0.66639163158834,0.956278007244691,0.804470388684422,0.675383698893711,0.169320717221126,0.296918561216444,0.38087015110068,0.685308894142509
condition20,0.124728453112766,0.289193836506456,0.512376807630062,0.165023873094469,0.0450081950984895,0.710146025056019,0.223373925080523,0.556915893685073,0.256789942039177,0.29783688345924,0.05401137820445,0.93535105837509,0.543142189038917,0.82360552996397,0.636512558208779,0.672896323725581,0.783156152348965,0.472755065653473,0.874909608857706,0.646025953115895,0.675865290453658,0.837399593787268,0.00682123540900648,0.486900643212721
condition21,0.0874638457316905,0.433792835799977,0.307566868606955,0.485852100420743,0.898257405497134,0.677437414415181,0.988742755493149,0.933213125914335,0.223547524306923,0.994327614549547,0.51005409588106,0.85326626827009,0.703256048727781,0.587564883055165,0.451433172216639,0.494335397845134,0.627687972504646,0.618528359569609,0.435391457751393,0.494872972602025,0.0942242620512843,0.12457271059975,0.0969782697502524,0.093035219470039
condition22,0.533594920532778,0.807014062302187,0.061237619491294,0.474323057336733,0.365571409231052,0.958886089036241,0.453841096023098,0.185684284195304,0.923717346042395,0.338158510858193,0.565369624644518,0.555142126278952,0.201295267790556,0.504449624102563,0.318045109510422,0.735568474745378,0.856905779568478,0.150344097521156,0.251751349540427,0.0662458154838532,0.433082712348551,0.383927332004532,0.607859735609964,0.0120902326889336
condition23,0.597384982509539,0.326622142922133,0.444087400799617,0.250265887239948,0.211488528409973,0.897053351392969,0.127413523616269,0.504033834440634,0.465246176579967,0.919048503506929,0.707803183700889,0.467428846983239,0.163552951533347,0.86342960386537,0.555316765792668,0.497742414241657,0.390988055616617,0.423026815522462,0.454012274742126,0.22401855327189,0.28505896567367,0.442124885506928,0.316713357111439,0.170437481021509
condition3,0.75157600431703,0.920298478333279,0.568070120643824,0.554560909513384,0.252298481296748,0.206425288459286,0.0240304053295404,0.629910616436973,0.382166371447966,0.971454109763727,0.185228161280975,0.278385820798576,0.657279640669003,0.707244728924707,0.572240050183609,0.0704610764514655,0.27103501977399,0.344676526961848,0.735508516663685,0.0816738316789269,0.155518283136189,0.763699574861676,0.316460880916566,0.336919057415798
condition4,0.347773842280731,0.323813170194626,0.377866177819669,0.845184362726286,0.23391728149727,0.608983273152262,0.742982695577666,0.309412165544927,0.370030328631401,0.0079737959895283,0.608583026565611,0.3173580809962,0.457968407310545,0.878756240708753,0.0369375888258219,0.762365844100714,0.400500012561679,0.721333709079772,0.65409248159267,0.461094486061484,0.192009259946644,0.306260187877342,0.774346410995349,0.970906941918656
condition5,0.138128831749782,0.738803563406691,0.490987047785893,0.0484296486247331,0.598971453728154,0.34262925432995,0.853279497241601,0.365476198261604,0.590120023582131,0.549990843748674,0.229205384617671,0.640634055482224,0.665965437889099,0.568082691170275,0.108341509709135,0.766702577471733,0.0498461781535298,0.283509450033307,0.645159846870229,0.043062069453299,0.560959689319134,0.142062327358872,0.766198770841584,0.620863596443087
condition6,0.380558903329074,0.0223196987062693,0.819274373119697,0.963035576045513,0.729231322882697,0.0843089423142374,0.408833453664556,0.853665105067194,0.118224947014824,0.260174999479204,0.188060576794669,0.998063132865354,0.893989454722032,0.702477785060182,0.242148039862514,0.601789345033467,0.755711172474548,0.00594528065994382,0.883670674171299,0.523706722073257,0.346852945862338,0.707662708358839,0.974765524500981,0.298434785800055
condition7,0.735442561097443,0.705113088944927,0.0185442757792771,0.400794491171837,0.831497238250449,0.8233149102889,0.334317009663209,0.611229171277955,0.924632631707937,0.350355830509216,0.502185503020883,0.362046847119927,0.71996154775843,0.214006669120863,0.374674420105293,0.992217866471037,0.273258430883288,0.47440501046367,0.828758558258414,0.50485999812372,0.0970897222869098,0.624123256886378,0.356329227332026,0.355507464148104
condition8,0.869944636942819,0.712977598654106,0.973697739420459,0.874981354456395,0.109420822933316,0.149473073892295,0.567647003103048,0.343173718312755,0.758744540857151,0.393896530847996,0.169276894303039,0.851024895673618,0.564666862832382,0.182105906307697,0.907303944928572,0.98620054544881,0.652927928604186,0.185601792763919,0.48139565740712,0.177630071062595,0.927013980923221,0.178917903918773,0.961259086150676,0.289566874038428
condition9,0.298881699563935,0.646572630852461,0.48797002597712,0.978035513777286,0.0421403844375163,0.176322975195944,0.0337612912990153,0.0375333433039486,0.341769523220137,0.447498354362324,0.0578143135644495,0.192881399998441,0.53098986367695,0.164220101432875,0.388565217377618,0.842031956650317,0.373700513737276,0.969833029434085,0.708974255481735,0.1214393384289,0.271894845645875,0.564221817767248,0.617773020640016,0.0414646677672863
