userid,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
control22,0.415196597576141,0.463371694087982,0.546293199062347,0.380469352006912,0.42587573826313,0.499977305531502,0.539758503437042,0.510315403342247,0.401846125721931,0.621024042367935,0.545472875237465,0.40846198797226,0.358957648277283,0.560512915253639,0.593557998538017,0.381966054439545,0.499087184667587,0.478709384799004,0.567160174250603,0.514166429638863,0.581976115703583,0.272683620452881,0.420985832810402,0.482509166002274
control23,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control24,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control25,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control26,0.154970645904541,0.529613375663757,0.545120641589165,0.436606630682945,0.449040785431862,0.54988044500351,0.693600654602051,0.613314345479012,0.572670042514801,0.554192885756493,0.569623038172722,0.459946513175964,0.482233583927155,0.579777732491493,0.555686056613922,0.645008102059364,0.718468204140663,0.488845646381378,0.503137215971947,0.501346930861473,0.551996514201164,0.453025937080383,0.467094942927361,0.731049790978432
control27,0.415194481611252,0.463407799601555,0.546302884817123,0.380459278821945,0.425986588001251,0.500038355588913,0.539785265922546,0.510315328836441,0.401842430233955,0.620846092700958,0.545627817511559,0.408411577343941,0.359036833047867,0.560539215803146,0.59362755715847,0.382203191518784,0.499106287956238,0.478346690535545,0.567176073789597,0.514159947633743,0.581977844238281,0.272664770483971,0.420894294977188,0.482492715120316
control28,0.261410251259804,0.545641660690308,0.535368323326111,0.421155735850334,0.4685418009758,0.558262795209885,0.205449968576431,0.524054780602455,0.50880891084671,0.568201512098312,0.536586239933968,0.413920342922211,0.545123010873795,0.557813972234726,0.512693479657173,0.604241147637367,0.525930896401405,0.418867841362953,0.58147095143795,0.469934597611427,0.531480371952057,0.488831773400307,0.440319448709488,0.139469847083092
control29,0.415194481611252,0.463407799601555,0.546302884817123,0.380459278821945,0.425986588001251,0.500038355588913,0.539785265922546,0.510315328836441,0.401842430233955,0.620846092700958,0.545627817511559,0.408411577343941,0.359036833047867,0.560539215803146,0.59362755715847,0.382203191518784,0.499106287956238,0.478346690535545,0.567176073789597,0.514159947633743,0.581977844238281,0.272664770483971,0.420894294977188,0.482492715120316
control3,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control30,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control31,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control32,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control4,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control5,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control6,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
control7,0.431462377309799,0.464342027902603,0.635510459542274,0.392953038215637,0.561776146292686,0.514947906136513,0.176018014550209,0.507080882787704,0.412344396114349,0.620851948857307,0.461424633860588,0.182569965720177,0.361928105354309,0.33012318611145,0.127697885036469,0.436347261071205,0.74478280544281,0.323201179504395,0.494071558117867,0.525565087795258,0.596583589911461,0.475486800074577,0.263953670859337,0.812948152422905
control8,0.421842858195305,0.477216720581055,0.549703374505043,0.382860600948334,0.425764471292496,0.497354537248611,0.550260752439499,0.514440611004829,0.377617120742798,0.640074595808983,0.546277746558189,0.41715008020401,0.366105884313583,0.551625028252602,0.608351349830627,0.373991012573242,0.492777615785599,0.4527977257967,0.551294296979904,0.5082146525383,0.583944469690323,0.269247233867645,0.423436343669891,0.481759205460548
control9,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition1,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition10,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition11,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition12,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition13,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition14,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition15,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition16,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition17,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition18,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition19,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition2,0.311933532357216,0.466573938727379,0.524838805198669,0.472378492355347,0.557675033807755,0.516607135534286,0.447594553232193,0.518441632390022,0.729159966111183,0.625737607479095,0.513929307460785,0.515748545527458,0.181743249297142,0.576130494475365,0.48719747364521,0.528045624494553,0.521754309535027,0.271586343646049,0.530262410640717,0.479592651128769,0.549452185630798,0.00361268222332001,0.46551276743412,0.404772937297821
condition20,0.4152951836586,0.463403880596161,0.546334147453308,0.380449756979942,0.425909370183945,0.499995157122612,0.539750576019287,0.510319545865059,0.401853606104851,0.621061757206917,0.545660927891731,0.408407106995583,0.358926236629486,0.56054724752903,0.593554750084877,0.381903901696205,0.499037832021713,0.478496506810188,0.567253515124321,0.514152616262436,0.582044795155525,0.272698014974594,0.420908212661743,0.482590034604073
condition21,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition22,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition23,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition3,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition4,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition5,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition6,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition7,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition8,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
condition9,0.415230378508568,0.463409706950188,0.546337142586708,0.38045834004879,0.426023781299591,0.499985024333,0.539757654070854,0.510318636894226,0.401831313967705,0.620988950133324,0.545564338564873,0.408415749669075,0.358962208032608,0.560513064265251,0.593637719750404,0.382033571600914,0.499077588319778,0.478302985429764,0.567188307642937,0.514158204197884,0.581993982195854,0.272672101855278,0.420953795313835,0.482481732964516
