userid,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
control23,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control24,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control25,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control26,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control27,0.735442561097443,0.705113088944927,0.0185442757792771,0.400794491171837,0.831497238250449,0.8233149102889,0.334317009663209,0.611229171277955,0.924632631707937,0.350355830509216,0.502185503020883,0.362046847119927,0.71996154775843,0.214006669120863,0.374674420105293,0.992217866471037,0.273258430883288,0.47440501046367,0.828758558258414,0.50485999812372,0.0970897222869098,0.624123256886378,0.356329227332026,0.355507464148104
control28,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control29,0.735442561097443,0.705113088944927,0.0185442757792771,0.400794491171837,0.831497238250449,0.8233149102889,0.334317009663209,0.611229171277955,0.924632631707937,0.350355830509216,0.502185503020883,0.362046847119927,0.71996154775843,0.214006669120863,0.374674420105293,0.992217866471037,0.273258430883288,0.47440501046367,0.828758558258414,0.50485999812372,0.0970897222869098,0.624123256886378,0.356329227332026,0.355507464148104
control3,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control30,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control31,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control32,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control4,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control5,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control6,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control7,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control8,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
control9,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition1,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition10,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition11,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition12,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition13,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition14,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition15,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition16,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition17,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition18,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition19,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition2,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition20,0.600539437728003,0.57106108404696,0.392818404594436,0.273613053839654,0.691556629724801,0.0729758308734745,0.0410807330626994,0.619677862385288,0.932377894409001,0.899027658160776,0.726209414424375,0.0526868789456785,0.694853721885011,0.037546047475189,0.104329518973827,0.162595054600388,0.24535471922718,0.32090212078765,0.75656281854026,0.396536870161071,0.566844411659986,0.588529293891042,0.84522671578452,0.963282184908167
condition21,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition22,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition23,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition3,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition4,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition5,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition6,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition7,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition8,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
condition9,0.310156329534948,0.3954422485549,0.556015651207417,0.242854140233248,0.259281237144023,0.129143650643528,0.789485841756687,0.43053611391224,0.477036691037938,0.451743081677705,0.339309233240783,0.230290207779035,0.585485566407442,0.557069956324995,0.716618263628334,0.962969196029007,0.390538686420768,0.20087632141076,0.294494227971882,0.731948251836002,0.71676080673933,0.487400276819244,0.94139952538535,0.0272438176907599
