userid,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
control19,0.876036256551743,0.397975489497185,0.319200500845909,0.229127243161201,0.243391007184982,0.0156906396150589,0.0214451849460602,0.010616809129715,0.165586650371552,0.0104442089796066,0.0175732523202896,0.0253196060657501,0.187971651554108,0.211926206946373,0.356746271252632,0.372917413711548,0.100441232323647,0.0757666677236557,0.0988392233848572,0.0830979198217392,0.223730027675629,0.0687463283538818,0.0246943682432175,0.0739249438047409
control2,0.869205877184868,0.0154499411582947,0.164684146642685,0.728771388530731,0.0226924121379852,0.207293838262558,0.0617578029632568,0.270727008581161,0.666953846812248,0.0884206295013428,0.827588737010956,0.621461510658264,0.456588074564934,0.363613143563271,0.30460587143898,0.419362753629684,0.82079353928566,0.781506329774857,0.275830313563347,0.907021850347519,0.722611844539642,0.391831204295158,0.623810634016991,0.539511561393738
control20,0.0307373404502869,0.0149660110473633,0.0378349870443344,0.09123195707798,0.05440653860569,0.0138880908489227,0.40822733938694,0.776377558708191,0.530460953712463,0.108235761523247,0.563172698020935,0.53055514395237,0.464358538389206,0.619254618883133,0.467416733503342,0.85443089902401,0.353128224611282,0.752642050385475,0.320888221263885,0.544338956475258,0.369247332215309,0.119880810379982,0.0266531854867935,0.00452713668346405
control21,0.253666967153549,0.320301175117493,0.45862589776516,0.264472424983978,0.766709432005882,0.782429412007332,0.699476584792137,0.310447543859482,0.177877709269524,0.0299490541219711,0.00265617668628693,0.0228819251060486,0.0321998000144958,0.026601254940033,0.0468664169311523,0.146525532007217,0.179629132151604,0.236169174313545,0.131607547402382,0.132327139377594,0.246658742427826,0.191697746515274,0.263698056340218,0.170539423823357
control22,0.0307687222957611,0.0149660110473633,0.0607881546020508,0.0921117216348648,0.0629681497812271,0.0159960836172104,0.0186435282230377,0.332682147622108,0.286165505647659,0.0189654231071472,0.188550367951393,0.230774492025375,0.327565267682076,0.245257213711739,0.189980611205101,0.246179684996605,0.429524376988411,0.359708294272423,0.2755446434021,0.143891781568527,0.100587531924248,0.119537711143494,0.222951829433441,0.178085893392563
control23,0.029785692691803,0.0149660110473633,0.0568187385797501,0.0918526351451874,0.0364145636558533,0.0296445935964584,0.338331297039986,0.310354232788086,0.286324083805084,0.103762209415436,0.279821172356606,0.17955856025219,0.0977784842252731,0.275789201259613,0.187812626361847,0.387178838253021,0.0792644172906876,0.223222970962524,0.146373465657234,0.109392985701561,0.100630193948746,0.178997039794922,0.224317505955696,0.156824827194214
control24,0.782984852790833,0.42045958340168,0.769518509507179,0.0958319753408432,0.0256386399269104,0.00612527132034302,0.0141482949256897,0.0106459707021713,0.0400428026914597,0.0122624933719635,0.0451239347457886,0.0235066711902618,0.3395174741745,0.263041913509369,0.338686630129814,0.932288721203804,0.79982578754425,0.583448007702827,0.894842132925987,0.128972694277763,0.23917855322361,0.551944494247437,0.964432194828987,0.289845675230026
control25,0.036956787109375,0.0149660110473633,0.0607484132051468,0.731419935822487,0.0137499421834946,0.180281043052673,0.796623662114143,0.201680466532707,0.633450612425804,0.121817767620087,0.504709467291832,0.733232796192169,0.311645954847336,0.327997714281082,0.42816424369812,0.404714167118073,0.0929033309221268,0.616184055805206,0.253000825643539,0.276045516133308,0.1599001288414,0.302269279956818,0.0929734855890274,0.00252468883991241
control26,0.222736462950706,0.175127670168877,0.630352944135666,0.232728913426399,0.446152880787849,0.244769215583801,0.509777337312698,0.600833803415298,0.0393920391798019,0.0106861293315887,0.0116854906082153,0.0614114999771118,0.302405506372452,0.388828903436661,0.506829768419266,0.611354187130928,0.615570068359375,0.461559757590294,0.510808423161507,0.623747244477272,0.330382987856865,0.210365474224091,0.236776456236839,0.537174984812737
control27,0.0338736772537231,0.0457747429609299,0.0284487456083298,0.0935972034931183,0.0137679278850555,0.0296249091625214,0.643414244055748,0.475414872169495,0.241499528288841,0.0963176041841507,0.204138353466988,0.117723941802979,0.122305259108543,0.27162130177021,0.396922066807747,0.225017204880714,0.251540124416351,0.724307507276535,0.208085611462593,0.361896842718124,0.156376227736473,0.0869875550270081,0.724895820021629,0.258792355656624
control28,0.279708236455917,0.332061588764191,0.032701775431633,0.0933835059404373,0.282590165734291,0.132912993431091,0.112431481480598,0.204505831003189,0.295317232608795,0.0997491776943207,0.200437352061272,0.339140996336937,0.33009247481823,0.241425901651382,0.207697540521622,0.545045986771584,0.419893190264702,0.398925289511681,0.144906938076019,0.275656163692474,0.21268293261528,0.13345430791378,0.294913724064827,0.187468945980072
control29,0.137371137738228,0.0450690090656281,0.0277905464172363,0.761559173464775,0.349314779043198,0.0296117514371872,0.294363036751747,0.56179016828537,0.611551329493523,0.0885179191827774,0.237021952867508,0.191464886069298,0.177157938480377,0.271103695034981,0.311606407165527,0.678477510809898,0.807920947670937,0.497216701507568,0.193625912070274,0.0974212437868118,0.315688446164131,0.112242817878723,0.249656945466995,0.224860340356827
control3,0.137371137738228,0.0149660110473633,0.497461631894112,0.794905871152878,0.312268540263176,0.0146653205156326,0.351747930049896,0.132934853434563,0.286387339234352,0.148793384432793,0.522192716598511,0.423628479242325,0.370510920882225,0.389952644705772,0.153587594628334,0.404746860265732,0.66529780626297,0.119248494505882,0.315470159053802,0.265431255102158,0.192791238427162,0.106828451156616,0.220456838607788,0.263930290937424
control30,0.0324022173881531,0.0149660110473633,0.0281684696674347,0.0916991233825684,0.0649126172065735,0.0742374956607819,0.207240879535675,0.519420638680458,0.231292322278023,0.0458743572235107,0.24679858982563,0.183825835585594,0.255496606230736,0.293207034468651,0.570090517401695,0.395606189966202,0.443585142493248,0.127809002995491,0.0989630669355392,0.330856427550316,0.0393762737512589,0.0291638076305389,0.17986111342907,0.157661437988281
control31,0.183592066168785,0.135403543710709,0.029633030295372,0.654752150177956,0.0846779197454453,0.00149150192737579,0.0386616438627243,0.648159682750702,0.3954748660326,0.635948777198792,0.673727914690971,0.722502082586288,0.517011970281601,0.705625876784325,0.417597621679306,0.600209966301918,0.400691121816635,0.618523582816124,0.804391175508499,0.519523948431015,0.380861133337021,0.346250906586647,0.807401746511459,0.464520901441574
control32,0.147184669971466,0.90131850540638,0.480878844857216,0.826992586255074,0.367932677268982,0.0688987374305725,0.0154835879802704,0.0965169072151184,0.18329855799675,0.0308009535074234,0.00265617668628693,0.0624535977840424,0.142428264021873,0.0543866902589798,0.0412114709615707,0.538414463400841,0.23460628092289,0.0980048328638077,0.192262515425682,0.00656880438327789,0.113886386156082,0.161198154091835,0.118483737111092,0.387656882405281
control4,0.0319567024707794,0.0149660110473633,0.0327002853155136,0.0937440395355225,0.0377693176269531,0.0168821066617966,0.0242907702922821,0.0146878957748413,0.0398245304822922,0.0113066583871841,0.00265617668628693,0.387791693210602,0.478441745042801,0.181276008486748,0.128147944808006,0.125136241316795,0.613338202238083,0.203526958823204,0.142220184206963,0.188376039266586,0.151045262813568,0.0980650633573532,0.113996982574463,0.265758484601974
control5,0.0307630151510239,0.0149660110473633,0.0276234000921249,0.0917948484420776,0.0446840822696686,0.0681108236312866,0.749156951904297,0.311234980821609,0.287011459469795,0.135478526353836,0.324738964438438,0.517452001571655,0.333713710308075,0.330418094992638,0.220861703157425,0.458414152264595,0.213283464312553,0.42789152264595,0.528905227780342,0.251322016119957,0.327148675918579,0.271174907684326,0.205880269408226,0.041743740439415
control6,0.0315208286046982,0.817475587129593,0.88440577685833,0.612097904086113,0.780815050005913,0.317475765943527,0.226918831467628,0.581354334950447,0.253925666213036,0.0944282412528992,0.334232538938522,0.175836473703384,0.295065686106682,0.291504636406898,0.136495411396027,0.304528400301933,0.407204478979111,0.215607821941376,0.099577784538269,0.266755416989326,0.573724955320358,0.275218158960342,0.112463280558586,0.00435793399810791
control7,0.989883571863174,0.9075608253479,0.0301461964845657,0.809489846229553,0.859727129340172,0.0296117514371872,0.022645115852356,0.093226820230484,0.0393920391798019,0.170633479952812,0.330584347248077,0.207558572292328,0.175186350941658,0.497692823410034,0.105903208255768,0.496652707457542,0.184644401073456,0.548143610358238,0.274407237768173,0.482403337955475,0.42740860581398,0.122910887002945,0.623543292284012,0.647366032004356
control8,0.784941464662552,0.100642934441566,0.0545553863048553,0.0942714065313339,0.823225915431976,0.790566995739937,0.598331704735756,0.457845106720924,0.395115554332733,0.163538068532944,0.396560207009315,0.341894149780273,0.458867788314819,0.49865235388279,0.382178872823715,0.168457850813866,0.231790959835052,0.42486783862114,0.323547348380089,0.363741129636765,0.272412970662117,0.270940557122231,0.52409166097641,0.50439764559269
control9,0.0970226973295212,0.477175295352936,0.48260010778904,0.413272306323051,0.45652861893177,0.727867186069489,0.450316593050957,0.894462049007416,0.551803737878799,0.110299557447433,0.687294438481331,0.558287590742111,0.0471400171518326,0.625227436423302,0.411171317100525,0.483902633190155,0.400767907500267,0.861634194850922,0.505060732364655,0.27097076177597,0.0349311977624893,0.564954683184624,0.166918158531189,0.571657970547676
condition1,0.300589233636856,0.549572169780731,0.568008691072464,0.270738169550896,0.249024778604507,0.848875910043716,0.410345584154129,0.754804611206055,0.639247983694077,0.117920190095901,0.396466493606567,0.596531257033348,0.821949183940887,0.242772251367569,0.668260291218758,0.46994611620903,0.462995648384094,0.857874184846878,0.538563057780266,0.292138531804085,0.0464687794446945,0.56756529211998,0.316308811306953,0.428739368915558
condition10,0.0306735187768936,0.0149660110473633,0.0323663353919983,0.0903420150279999,0.223575904965401,0.0297387689352036,0.0684649497270584,0.108515277504921,0.345602437853813,0.0972126424312592,0.553046390414238,0.404840931296349,0.342440783977509,0.479446098208427,0.141055911779404,0.402062371373177,0.371729895472527,0.399423196911812,0.340473651885986,0.656102165579796,0.1826181858778,0.210751250386238,0.287061512470245,0.0162626504898071
condition11,0.710531622171402,0.321223571896553,0.107034787535667,0.771731808781624,0.101384356617928,0.128440916538239,0.141006410121918,0.105605259537697,0.0412395298480988,0.0145179480314255,0.00265617668628693,0.0677537024021149,0.00276261568069458,0.403579264879227,0.326717421412468,0.266878202557564,0.219523087143898,0.411792933940887,0.0988392233848572,0.0605316460132599,0.0999562442302704,0.0232724398374557,0.0153835266828537,0.208560109138489
condition12,0.248579397797585,0.193442404270172,0.301444441080093,0.101287826895714,0.0335739552974701,0.00149150192737579,0.0203105509281158,0.0113736838102341,0.0611481815576553,0.0113935917615891,0.15397135913372,0.109775766730309,0.274725034832954,0.336451634764671,0.255132079124451,0.214175656437874,0.158368930220604,0.0609171092510223,0.0242045223712921,0.315368041396141,0.00763379037380219,0.0234057307243347,0.212789252400398,0.0943009704351425
condition13,0.0540060698986053,0.148585304617882,0.149456098675728,0.090404137969017,0.0960501730442047,0.067994549870491,0.0191504955291748,0.107483059167862,0.429309532046318,0.120007932186127,0.515368536114693,0.388752862811089,0.355360150337219,0.331785082817078,0.181433334946632,0.528060913085938,0.251340493559837,0.18642570078373,0.144180819392204,0.262294098734856,0.330841720104218,0.240489408373833,0.294687196612358,0.200069397687912
condition14,0.030763566493988,0.108579263091087,0.241961419582367,0.239005967974663,0.196232005953789,0.0348675698041916,0.1809471398592,0.0952382832765579,0.0546299070119858,0.0235377699136734,0.11314369738102,0.0934033542871475,0.0743427127599716,0.0403036624193192,0.0311988741159439,0.0511679947376251,0.023058220744133,0.020395502448082,0.034244105219841,0.00767502188682556,0.0630499571561813,0.0104278177022934,0.00415940582752228,0.00135195255279541
condition15,0.104200839996338,0.0891060084104538,0.0274678319692612,0.12754687666893,0.403028100728989,0.0296117514371872,0.493799090385437,0.5772335678339,0.191116273403168,0.0647881776094437,0.130768463015556,0.0681106597185135,0.0892498344182968,0.148184821009636,0.675335884094238,0.17645888030529,0.090790182352066,0.127234548330307,0.0988392233848572,0.205916672945023,0.0940290987491608,0.0481514632701874,0.254793584346771,0.163583517074585
condition16,0.029785692691803,0.0281225740909576,0.00262893736362457,0.829573959112167,0.511831283569336,0.301952227950096,0.0671908408403397,0.128039300441742,0.184028044342995,0.0299490541219711,0.527594327926636,0.419087275862694,0.450261726975441,0.220913544297218,0.490479230880737,0.581080183386803,0.279915630817413,0.316355407238007,0.517113670706749,0.304788067936897,0.201092749834061,0.0482123047113419,0.0159571170806885,0.176248133182526
condition17,0.156373590230942,0.0404701083898544,0.0673012286424637,0.10144804418087,0.0256996005773544,0.0413942337036133,0.00630521774291992,0.0582042038440704,0.105765238404274,0.0152017623186111,0.0304560512304306,0.0835470259189606,0.0858658850193024,0.0852242857217789,0.12704037129879,0.113169804215431,0.0790959149599075,0.0555116236209869,0.0290199667215347,0.0807475000619888,0.0902199149131775,0.0535745620727539,0.0929734855890274,0.081293135881424
condition18,0.0858625471591949,0.0752270817756653,0.130166336894035,0.20172381401062,0.3213741928339,0.147213026881218,0.149734184145927,0.0649895668029785,0.0424893349409103,0.0126715153455734,0.0357466638088226,0.0226266980171204,0.00781357288360596,0.0232855379581451,0.0505570918321609,0.0953765064477921,0.0640178620815277,0.0326803922653198,0.0490936636924744,0.0860540270805359,0.0712444484233856,0.039735734462738,0.0778359621763229,0.0215071588754654
condition19,0.033139169216156,0.0149724185466766,0.0308927595615387,0.0989470034837723,0.0246092975139618,0.0147999823093414,0.134970605373383,0.0831275582313538,0.0963486582040787,0.0434337854385376,0.38844221830368,0.147760108113289,0.136154800653458,0.116585120558739,0.353283375501633,0.148885071277618,0.170472532510757,0.114882618188858,0.0448599755764008,0.0759821087121964,0.0861912816762924,0.103978142142296,0.0339986234903336,0.0811106860637665
condition2,0.0297947973012924,0.0758130997419357,0.0508989095687866,0.0946260839700699,0.143852978944778,0.130755200982094,0.462019130587578,0.557239845395088,0.763535052537918,0.526355996727943,0.462377443909645,0.177992105484009,0.271310120820999,0.803754955530167,0.411740899085999,0.313885748386383,0.0574415624141693,0.021512508392334,0.00569908320903778,0.0362299382686615,0.0592440217733383,0.0054926723241806,0.0151785612106323,0.0163661986589432
condition20,0.365576907992363,0.0149660110473633,0.583103075623512,0.637146502733231,0.589705511927605,0.541196331381798,0.406275689601898,0.093226820230484,0.480338096618652,0.274429634213448,0.0383777022361755,0.528290718793869,0.00276261568069458,0.347575142979622,0.0412104278802872,0.592595309019089,0.370765894651413,0.550540387630463,0.606823205947876,0.413396745920181,0.24713821709156,0.0941101759672165,0.462535068392754,0.46001885831356
condition21,0.0915240794420242,0.474133044481277,0.41680771112442,0.233545288443565,0.131473451852798,0.120901271700859,0.604569584131241,0.640455067157745,0.819171011447906,0.465785905718803,0.623611509799957,0.455283001065254,0.0717252790927887,0.900185063481331,0.509643286466599,0.438360258936882,0.0179255604743958,0.198663055896759,0.385845959186554,0.261689111590385,0.268071606755257,0.239546552300453,0.392583072185516,0.524574801325798
condition22,0.0751559357230872,0.0150507031580732,0.0517267973627895,0.0859995996909701,0.0331847528054076,0.0413117766242445,0.0132445063789797,0.0182279688986495,0.141316822949576,0.0344531631693156,0.132176571166706,0.0656357721099395,0.164138274102282,0.0986205541152877,0.0855313617800558,0.41838282826911,0.0792644135653973,0.0247342434574223,0.0546631699363521,0.0775704484100872,0.0985671171123319,0.103121737483889,0.170360728194585,0.126840761582759
condition23,0.275500535964966,0.0214415043592453,0.0274617671966553,0.0917022526264191,0.0817783623933792,0.0676902383565903,0.0154835879802704,0.0678002685308456,0.0396732538938522,0.0299819856882095,0.532587632536888,0.703068897128105,0.141634881496429,0.27162130177021,0.198579132556915,0.513072267174721,0.245468616485596,0.189384460449219,0.141084581613541,0.00685034692287445,0.139291822910309,0.267821937799454,0.48690739274025,0.542646214365959
condition3,0.323958590626717,0.0811313688755035,0.216936901211739,0.0989917069673538,0.23941944539547,0.0229169428348541,0.0572354048490524,0.0610358566045761,0.040133073925972,0.0109725594520569,0.0648691356182098,0.114335566759109,0.503458648920059,0.339647233486176,0.304178386926651,0.903653651475906,0.422813639044762,0.550496235489845,0.521985933184624,0.139972180128098,0.444027468562126,0.14602155983448,0.445899352431297,0.331720679998398
condition4,0.205581337213516,0.126260921359062,0.153821378946304,0.147064194083214,0.28694874048233,0.245058700442314,0.170741111040115,0.116500496864319,0.116760089993477,0.0108108371496201,0.0034807026386261,0.0646318197250366,0.590797767043114,0.341924116015434,0.101138576865196,0.100160524249077,0.0443880558013916,0.0550822466611862,0.12120495736599,0.119184792041779,0.293621987104416,0.21176041662693,0.270098954439163,0.161724895238876
condition5,0.083505779504776,0.0759117305278778,0.0916324555873871,0.0910171121358871,0.123659953474998,0.0298403203487396,0.0154835879802704,0.100526615977287,0.0397417098283768,0.0392025262117386,0.091960534453392,0.152520880103111,0.212883472442627,0.757931262254715,0.272957891225815,0.327437400817871,0.169822424650192,0.58458748459816,0.106928244233131,0.289072751998901,0.19942107796669,0.188565403223038,0.118483737111092,0.140179246664047
condition6,0.137371137738228,0.45312774181366,0.281312540173531,0.794905871152878,0.493840679526329,0.411992564797401,0.112807095050812,0.222771868109703,0.336161956191063,0.323857590556145,0.435117274522781,0.269503131508827,0.139199331402779,0.180514574050903,0.217036336660385,0.0611535608768463,0.320603370666504,0.468952760100365,0.543854683637619,0.2930508852005,0.518251076340675,0.278223633766174,0.666920304298401,0.147273927927017
condition7,0.0307644903659821,0.0149660110473633,0.0276805311441422,0.0909223407506943,0.253130033612251,0.0296921283006668,0.0616631060838699,0.0974922180175781,0.0356311053037643,0.015268087387085,0.0503236651420593,0.0846716016530991,0.0309896618127823,0.0531558394432068,0.669788092374802,0.264485418796539,0.678894966840744,0.979648634791374,0.535233989357948,0.749466523528099,0.576660171151161,0.421998664736748,0.766526460647583,0.237599954009056
condition8,0.100523054599762,0.0917277783155441,0.0388597249984741,0.0919434726238251,0.0670994073152542,0.245209008455276,0.0156706720590591,0.0971950143575668,0.0395898073911667,0.0121392011642456,0.11818066239357,0.533742725849152,0.176303908228874,0.319520890712738,0.41536046564579,0.563529118895531,0.821150168776512,0.87339460849762,0.446504175662994,0.297509118914604,0.180638715624809,0.106797009706497,0.119653224945068,0.116182506084442
condition9,0.136017301277396,0.101644378575266,0.0650000762921407,0.123720581141088,0.0456599721625903,0.0195675734895758,0.0178296635137535,0.0167068308705816,0.125156842632351,0.0840905412664826,0.142976941043901,0.299504965468707,0.112230617032101,0.101254338286343,0.0427031738044871,0.0511912813889046,0.123087564942481,0.428900763807274,0.0439806421272164,0.104923193178086,0.31223475981576,0.103453320336001,0.146539063465564,0.199626383649573
