userid,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
control22,0.741192024201155,0.473988190758973,0.158161212224513,0.604458318091929,0.589881679043174,0.204366003163159,0.678846251918003,0.799568476621062,0.390997776063159,0.612255927408114,0.136141178896651,0.357798102777451,0.351801817538217,0.212123938137665,0.962941919220611,0.375540809473023,0.559200315037742,0.703896423103288,0.931314815767109,0.767513206694275,0.218856810359284,0.174636537674814,0.250948893371969,0.539287543389946
control23,0.110033126082271,0.431594094960019,0.448071054648608,0.100336480187252,0.255614211782813,0.960286272224039,0.771679694298655,0.999880497111008,0.874242750927806,0.222031091107056,0.728586181998253,0.542631359770894,0.71565213939175,0.162669402547181,0.3741109080147,0.198209393071011,0.81149529106915,0.532095210859552,0.984696769155562,0.529686337802559,0.0465664372313768,0.372738054255024,0.960805875714868,0.50444642547518
control24,0.961503476370126,0.339144208468497,0.275170032633469,0.0824666060507298,0.991301676956937,0.235616483492777,0.215751443523914,0.257608984597027,0.0779584285337478,0.162720907246694,0.614122545579448,0.151451258687302,0.359900049399585,0.234664597315714,0.248591877287254,0.0947738338727504,0.983884578337893,0.401430664584041,0.837766497628763,0.288601588923484,0.342031460255384,0.516487838933244,0.100668178172782,0.0667521643918008
control25,0.594982526497915,0.298199345823377,0.48212698707357,0.927403668873012,0.210644998354837,0.598918535979465,0.0372306478675455,0.344581587705761,0.573722583707422,0.715370851336047,0.671900141052902,0.37707714131102,0.608569962903857,0.117952196393162,0.216576594626531,0.492518744897097,0.878756776684895,0.529232821427286,0.679145500995219,0.793018247932196,0.541977470973507,0.110056777484715,0.687926926882938,0.329852294176817
control26,0.410350040532649,0.841429380467162,0.656160127138719,0.962679042015225,0.00265121855773032,0.136934561654925,0.957526076352224,0.323029018938541,0.450385620817542,0.170771320583299,0.969192176591605,0.326412620488554,0.853841485688463,0.0525182499550283,0.212540664244443,0.794608775526285,0.0593221064191312,0.345918628154323,0.566938064526767,0.981980276294053,0.384424570249394,0.89055577525869,0.195816968567669,0.68992373207584
control27,0.0672888632398099,0.788211234146729,0.076059935381636,0.712616613367572,0.661873603938147,0.491403583437204,0.209317313972861,0.10635322635062,0.636160779511556,0.944041982060298,0.0970014769118279,0.706666751531884,0.190978755475953,0.835028151748702,0.253917373484001,0.585317328339443,0.130619247443974,0.750631343573332,0.449804635718465,0.56469794223085,0.0997629270423204,0.93377880868502,0.595512888394296,0.00459442636929452
control28,0.681778768775985,0.686684845713899,0.644991733599454,0.737509256927297,0.350106097059324,0.761595767689869,0.385155319934711,0.198919974733144,0.313370029209182,0.218713713344187,0.600503074238077,0.755431968951598,0.317205810453743,0.158970922231674,0.138616621028632,0.638390523148701,0.441669001011178,0.584147044690326,0.651180811692029,0.889003972755745,0.125020683044568,0.44632605696097,0.364064338849857,0.383457180811092
control29,0.539654946886003,0.87034466327168,0.720930377487093,0.853613889310509,0.933480826439336,0.188180128578097,0.979144420009106,0.597146265674382,0.306298791663721,0.417973973089829,0.937392651569098,0.663504594238475,0.352613053983077,0.345000888220966,0.0273777761030942,0.371521636843681,0.68814549734816,0.0551623224746436,0.495561566669494,0.334684901172295,0.895543295424432,0.177335816202685,0.471893578069285,0.197074125055224
control3,0.321423748275265,0.0516502596437931,0.0295030891429633,0.730808197986335,0.950769345276058,0.728780876612291,0.965848841937259,0.497186437714845,0.58551443181932,0.732446175534278,0.028227519011125,0.804643690120429,0.911303697153926,0.143420500913635,0.928266062168404,0.0739570851437747,0.114652780583128,0.396200811723247,0.172212878242135,0.552750322269276,0.851071597775444,0.636677306611091,0.503425899427384,0.863628639141098
control30,0.981332573108375,0.909855121746659,0.890564878238365,0.0961274397559464,0.613496651407331,0.919197596376762,0.361866032006219,0.784395489376038,0.362002825597301,0.191400503972545,0.37241102475673,0.105907374527305,0.524274539900944,0.723033635411412,0.809851761441678,0.582451200345531,0.328150514047593,0.109790180344135,0.768050160491839,0.781039300374687,0.226572554092854,0.441088573075831,0.754634530516341,0.705295664491132
control31,0.960554838646203,0.984081509988755,0.188851456856355,0.114115910837427,0.0594506410416216,0.679161474807188,0.109011906199157,0.0696317425463349,0.653137153713033,0.648527839919552,0.138140159891918,0.72015877161175,0.0394040157552809,0.0496865040622652,0.960712583735585,0.871581391198561,0.497223665006459,0.83619397948496,0.81248440220952,0.435814195079729,0.195717654423788,0.239363917149603,0.677195919211954,0.196608561091125
control32,0.556633285945281,0.974032364552841,0.626059919130057,0.0413925817701966,0.312271946575493,0.197771925712004,0.8699764914345,0.590584374498576,0.430343838175759,0.102970317471772,0.0947203983087093,0.663579440908507,0.142076985910535,0.0534959908109158,0.518238757969812,0.882626799633726,0.838989955373108,0.614042045082897,0.353889484656975,0.669541590614244,0.01778455497697,0.528092380380258,0.143866478698328,0.373567385599017
control4,0.291589059401304,0.192538575967774,0.0304319956339896,0.505566435167566,0.0243408256210387,0.0102673752699047,0.0998643729835749,0.757587215863168,0.108152411412448,0.44620719156228,0.261591546935961,0.0345924505963922,0.322721718112007,0.673870801459998,0.197849908843637,0.989584098104388,0.703021531924605,0.937280714744702,0.376900115050375,0.232715038349852,0.177873503882438,0.242465093033388,0.236621616408229,0.139067089185119
control5,0.225116322282702,0.448491842485964,0.55340683599934,0.533641869435087,0.313050718046725,0.191474787890911,0.160948727047071,0.0486109291668981,0.147712775506079,0.394852107390761,0.801440998213366,0.242346263490617,0.0442921305075288,0.229177380446345,0.00180973508395255,0.0434732311405241,0.359715441707522,0.31703077419661,0.985431381035596,0.553400896023959,0.806214272975922,0.53797919396311,0.524618193041533,0.544938781065866
control6,0.940853360574692,0.381517508300021,0.477374556241557,0.30895139509812,0.392285398440436,0.555475324625149,0.0735069510992616,0.509700978640467,0.780212767189369,0.295206994982436,0.241837981855497,0.903045141138136,0.474517208291218,0.125297363381833,0.357472782023251,0.568806579802185,0.326241876929998,0.120099047431722,0.456288847140968,0.949902372667566,0.625028082635254,0.347332823090255,0.876966423355043,0.524419820401818
control7,0.103421128354967,0.498279448598623,0.690455398522317,0.839649473084137,0.524420639034361,0.689019339624792,0.238080518785864,0.723343030782416,0.464029671857134,0.715013021836057,0.523520563961938,0.553387905005366,0.0633013516198844,0.664318638620898,0.847851854749024,0.342091024387628,0.767484524985775,0.456371828913689,0.971224366454408,0.742941742995754,0.407218017615378,0.965382421156392,0.294493077322841,0.581031712936237
control8,0.573334438027814,0.904361153254285,0.500282652210444,0.0741868112236261,0.580927817616612,0.159604221582413,0.672090753214434,0.695899134501815,0.0337352098431438,0.562537503894418,0.112058330560103,0.287454523146152,0.303132300032303,0.68986058072187,0.371596475830302,0.0788245392031968,0.275321437511593,0.630062627373263,0.0654085804708302,0.0242765103466809,0.572960143676028,0.326312742894515,0.979689858620986,0.342264114879072
control9,0.0822117095813155,0.2553204766009,0.388178525259718,0.650592649821192,0.286455107154325,0.814428928075358,0.321886477991939,0.156673859339207,0.975367246428505,0.854001180734485,0.78759054094553,0.00909819640219212,0.53811640641652,0.567234084708616,0.269627069123089,0.00691936071962118,0.578683835454285,0.71264288527891,0.955452639842406,0.910199669422582,0.0763212048914284,0.784543108427897,0.780287491390482,0.49476434988901
condition1,0.486919111106545,0.16853105626069,0.654348074225709,0.192023635609075,0.920974049018696,0.73120110318996,0.635222710203379,0.802656975341961,0.487785001052544,0.969338564667851,0.564329321496189,0.855843929108232,0.0449690888635814,0.402742612175643,0.567430974217132,0.391811641864479,0.339775587432086,0.876368101686239,0.833470000652596,0.0953548580873758,0.372771834256127,0.895817019743845,0.40545293269679,0.797074098605663
condition10,0.556681482354179,0.630098295630887,0.737061640014872,0.0827075478155166,0.55307180271484,0.875196780776605,0.528832306154072,0.0322827845811844,0.118463392369449,0.249899681191891,0.40671472158283,0.758564327843487,0.789062031311914,0.933478333987296,0.594926613382995,0.786096977535635,0.023235400673002,0.561467674560845,0.753263628808782,0.0213972199708223,0.513338076649234,0.502617691177875,0.646373791387305,0.83691780269146
condition11,0.343300678767264,0.701948661589995,0.184238127432764,0.0740479808300734,0.18271527858451,0.136062295408919,0.407880207989365,0.941331844311208,0.476803749566898,0.598282671999186,0.124879390466958,0.887113363947719,0.707451624097303,0.682115566451102,0.175471313064918,0.464723855257034,0.034018139122054,0.00943703181110322,0.494895295007154,0.16214453196153,0.939193533267826,0.369503133231774,0.384637428913265,0.185750478878617
condition12,0.997876598266885,0.657885145861655,0.223941025789827,0.580079646082595,0.771530862664804,0.720678145065904,0.181986269308254,0.240830829599872,0.0773362109903246,0.0117259011603892,0.692938348278403,0.429657157510519,0.399422452785075,0.331926615675911,0.630595344584435,0.221375028602779,0.501513577532023,0.402985661523417,0.603732652263716,0.215143199777231,0.00152393779717386,0.438577607972547,0.410007812082767,0.939996865112334
condition13,0.74834870849736,0.862451024819165,0.139635372674093,0.0101825504098088,0.516863829223439,0.395937850931659,0.506092660361901,0.56071958062239,0.164679736131802,0.698867546161637,0.432555634761229,0.147045110352337,0.0140974200330675,0.940475571900606,0.849733769427985,0.559414079412818,0.547237565973774,0.970552326878533,0.518215072341263,0.0293398499488831,0.45312999561429,0.627118089003488,0.596996548818424,0.0492817624472082
condition14,0.681778768775985,0.686684845713899,0.644991733599454,0.737509256927297,0.350106097059324,0.761595767689869,0.385155319934711,0.198919974733144,0.313370029209182,0.218713713344187,0.600503074238077,0.755431968951598,0.317205810453743,0.158970922231674,0.138616621028632,0.638390523148701,0.441669001011178,0.584147044690326,0.651180811692029,0.889003972755745,0.125020683044568,0.44632605696097,0.364064338849857,0.383457180811092
condition15,0.446443370776251,0.783054086379707,0.204226324334741,0.655562016647309,0.718857563566417,0.181637197034433,0.641866937978193,0.318451407598332,0.627223731949925,0.916529658949003,0.791061019292101,0.284431117353961,0.110400279983878,0.284033223055303,0.470355014782399,0.60651477589272,0.275024618487805,0.363634323701262,0.201303296722472,0.0736642831470817,0.368526959558949,0.942482446786016,0.398230077000335,0.784995811060071
condition16,0.64548952691257,0.328686073888093,0.468733345158398,0.687268788460642,0.0285078561864793,0.575333915185183,0.306609509279951,0.262458740966395,0.0549067938700318,0.689634174574167,0.662805411964655,0.567848679842427,0.592738031409681,0.467393284896389,0.0674002720043063,0.382693229010329,0.933383660390973,0.348208011128008,0.0530778428073972,0.489219591021538,0.885211088461801,0.785781173268333,0.757286950247362,0.383578605018556
condition17,0.582011340186,0.308633158216253,0.402895695297047,0.85320610832423,0.0828825691714883,0.782937430776656,0.739271777682006,0.605800938792527,0.954221768537536,0.0936670892406255,0.815324046416208,0.00144182168878615,0.515515728853643,0.712380855344236,0.67589456634596,0.416882715187967,0.0882675012107939,0.0649151061661541,0.0570590370334685,0.588454657699913,0.898442536592484,0.523822298971936,0.716500893235207,0.231478970730677
condition18,0.816453128354624,0.911263807909563,0.618754199240357,0.671978337457404,0.705826950026676,0.358225883450359,0.616452087415382,0.812844596104696,0.829840634251013,0.470527282683179,0.250436135800555,0.379785015713423,0.733409775188193,0.713500539539382,0.46403624326922,0.0856166128069162,0.927413776516914,0.625480722635984,0.43369128042832,0.51681812456809,0.692890903213993,0.758592345984653,0.803989604348317,0.510394740849733
condition19,0.140015393262729,0.519852596335113,0.310800970764831,0.0331905025523156,0.82554326299578,0.662030222592875,0.83914126525633,0.739460203098133,0.826349610462785,0.916215562494472,0.450293218018487,0.0478566561359912,0.145822139456868,0.0468605346977711,0.0748936778400093,0.930471916915849,0.378256924683228,0.151009975234047,0.335836492711678,0.774622114142403,0.935688136378303,0.122754024574533,0.40890802629292,0.128240753430873
condition2,0.512456027790904,0.666185273323208,0.292137678014114,0.571998653234914,0.31624034140259,0.411847429350019,0.574674878502265,0.79752230993472,0.545623321086168,0.425518044736236,0.977832380216569,0.704398427624255,0.531343379290774,0.603534472174942,0.628904154989868,0.369533737422898,0.123994257301092,0.183813429437578,0.494216108229011,0.196583507582545,0.347227798076347,0.581442757043988,0.149777940940112,0.747104761423543
condition20,0.228679535211995,0.817936355713755,0.496715113986284,0.16961335670203,0.163650498958305,0.668391590937972,0.626910890918225,0.00723922089673579,0.724882554728538,0.357719493331388,0.0812278005760163,0.845887418137863,0.196448440896347,0.729910877067596,0.637444622116163,0.544577839318663,0.327045142184943,0.485972973750904,0.0896729119122028,0.476600681198761,0.33693226473406,0.793396579567343,0.393008638871834,0.376381070585921
condition21,0.0748282545246184,0.0368783627636731,0.476653788005933,0.00512031163088977,0.605490963207558,0.969795190962031,0.299187457887456,0.834442452993244,0.145959263434634,0.0788468807004392,0.350008225534111,0.989779304014519,0.863371602958068,0.722711582900956,0.743922900408506,0.165289166849107,0.425733437063172,0.833875983022153,0.485522441100329,0.166846649721265,0.0574782602488995,0.36027613049373,0.999287260230631,0.439700877992436
condition22,0.556681482354179,0.630098295630887,0.737061640014872,0.0827075478155166,0.55307180271484,0.875196780776605,0.528832306154072,0.0322827845811844,0.118463392369449,0.249899681191891,0.40671472158283,0.758564327843487,0.789062031311914,0.933478333987296,0.594926613382995,0.786096977535635,0.023235400673002,0.561467674560845,0.753263628808782,0.0213972199708223,0.513338076649234,0.502617691177875,0.646373791387305,0.83691780269146
condition23,0.76673426758498,0.246094302041456,0.858714651782066,0.883022219641134,0.227207637391984,0.623347030952573,0.873712116852403,0.143293073168024,0.556755129247904,0.00770371919497848,0.823435386875644,0.127299650805071,0.953334831632674,0.872460707323626,0.763744332129136,0.378398224012926,0.64027509232983,0.7805170933716,0.151827546069399,0.261831087525934,0.726679091574624,0.457243065116927,0.537707531824708,0.725134144537151
condition3,0.974667850648984,0.313121394254267,0.955943573266268,0.346442757407203,0.128336912021041,0.257291844347492,0.515948545653373,0.443567186594009,0.800273597706109,0.596953816246241,0.861534700030461,0.00118994642980397,0.998682062607259,0.209528431063518,0.791299672331661,0.523653395241126,0.0208504309412092,0.419887253083289,0.427505381172523,0.915688280714676,0.859343264019117,0.246643653605133,0.350997456582263,0.450709959026426
condition4,0.94148195697926,0.475580967729911,0.0795685769990087,0.559316072613001,0.519276285311207,0.125693732406944,0.267338342731819,0.928758133435622,0.698044098215178,0.451625208836049,0.407383567187935,0.75383337168023,0.544031528523192,0.228308349847794,0.393732201075181,0.423837673850358,0.842320048715919,0.344189568189904,0.38797371299006,0.212422917596996,0.59662623074837,0.222057269653305,0.293749523116276,0.0540461295749992
condition5,0.5449355521705,0.0565242723096162,0.685610460815951,0.428772261366248,0.0377164941746742,0.65126265771687,0.319116628961638,0.619200377492234,0.976728257955983,0.287092699436471,0.542661302722991,0.508633487392217,0.0817127509508282,0.227945917518809,0.627915482735261,0.770566203165799,0.499941537855193,0.0136289778165519,0.553166314261034,0.396472651977092,0.458582637831569,0.0455662028398365,0.0958160576410592,0.47023301734589
condition6,0.872462600236759,0.688466156600043,0.252324462868273,0.747759975027293,0.371439948678017,0.292861535446718,0.671777708921582,0.189223009627312,0.458997804671526,0.945375309791416,0.429296891205013,0.694816586561501,0.954806613037363,0.298865228891373,0.449952488997951,0.440539793344215,0.905933655798435,0.878261203411967,0.376647082623094,0.909446551464498,0.4015602839645,0.194806152023375,0.577580378390849,0.429792625363916
condition7,0.981332573108375,0.909855121746659,0.890564878238365,0.0961274397559464,0.613496651407331,0.919197596376762,0.361866032006219,0.784395489376038,0.362002825597301,0.191400503972545,0.37241102475673,0.105907374527305,0.524274539900944,0.723033635411412,0.809851761441678,0.582451200345531,0.328150514047593,0.109790180344135,0.768050160491839,0.781039300374687,0.226572554092854,0.441088573075831,0.754634530516341,0.705295664491132
condition8,0.681778768775985,0.686684845713899,0.644991733599454,0.737509256927297,0.350106097059324,0.761595767689869,0.385155319934711,0.198919974733144,0.313370029209182,0.218713713344187,0.600503074238077,0.755431968951598,0.317205810453743,0.158970922231674,0.138616621028632,0.638390523148701,0.441669001011178,0.584147044690326,0.651180811692029,0.889003972755745,0.125020683044568,0.44632605696097,0.364064338849857,0.383457180811092
condition9,0.353399481391534,0.0492230446543545,0.555449962615967,0.090786982094869,0.407111261971295,0.926887539448217,0.640326436376199,0.496379651362076,0.573755014222115,0.722316918428987,0.886408969759941,0.110397384967655,0.643089754972607,0.139946358511224,0.415188312064856,0.753262735204771,0.170812810771167,0.699936262331903,0.185973976971582,0.883937345352024,0.833808965049684,0.737020396394655,0.971853346563876,0.0480410263407975
